sentence,label
"Helicopter Unit (Desert Hawks) is a Helicopter Unit and is equipped with Mil Mi-8.107 is a rural municipality in the Canadian province of Saskatchewan, located in the Census Division 4, in the southwestern corner of the province.107 JACK fm Berkshire",0
was,0
"an Independent Local Radio station in the English town of Reading.107 judges may be appointed by the Mayor to 10-year terms, but most of those appointed have been transferred to other courts by the Office of Court Administration.107 local players were drafted.107",1
Meridian FM is a community radio station broadcasting to the West Sussex town of East Grinstead and its surrounding area.107Pd,0
"versus 107Ag correlations observed in bodies, which have clearly been melted since the accretion of the solar system, must reflect the presence of live short-lived nuclides in the early solar system.107Pd versus Ag correlations observed in bodies, which have clearly been melted since accretion of the solar system, must reflect the presence of short-lived nuclides in the early solar system.107 Piscium (abbreviated 107 Psc) is a K-type main sequence star in the constellation of Pisces, about 24.4 light years away from the Earth.107 Piscium",1
is,0
"the Flamsteed designation.107 species have been described and of these, only 68 are currently accepted.107",0
"Squadron was a Royal Australian Air Force maritime patrol squadron of World War II.107 swimmers were entered in the event, of which 98 swam.107, was composed in 1959 by Dmitri Shostakovich.1080 AM KRLD, where Sham held the position of Sports Director between 1976 and 1981; and 105.3 KRLD-FM """,0
"The Fan"".1080 Brickell is located behind the existing 1110 Brickell office building and actually has frontage at 1198",0
"Southeast 1st Avenue, not on Brickell Avenue.1080 is a skateboarding trick, performed on a vertical skateboard ramp, in which the skateboarder makes three full revolutions (1080 degrees rotation in the vertical plane)",1
"while airborne.1080 Orchis, provisional designation",0
"1927 QB, is an uncommon carbonaceous asteroid from the inner regions of the asteroid belt,",1
"approximately 22 kilometers in diameter.108-112 Quarry Street is a historic house located at 108-112 Quarry Street in Fall River, Massachusetts.1081 issued by President of Philippines Ferdinand E. Marcos.1082",0
"was a house.10830 Desforges, provisional designation",0
"1993 UT6, is a background or Eunomian asteroid from the central regions of the asteroid belt, approximately 7 kilometers (4 miles) in diameter.1084 Tamariwa, provisional designation",0
"1926 CC, is a carbonaceous background asteroid from the central regions of the asteroid belt, approximately 27 kilometers in diameter.108 and 109 were a pair of Great Western Railway 2-4-0 steam locomotives built under the aegis of George Armstrong at Wolverhampton Works, probably in 1866-7, as replacements for locomotives of the same numbers inherited from the absorbed Birkenhead Railway.108 competitors, 103 men and 5 women, took part in 70 events in 14 sports.108 competitors, 72 men and 36 women, took part in 58 events in 11 sports.108 competitors, 88 men and 20 women, took part in 80 events in 12 sports.108 competitors, 90 men and 18 women, took part in 50 events in 10 sports.108",1
is a free telephone number for emergency services in India.108,1
"is an American hardcore band founded in 1991.108 members were elected by Single Transferable Vote from Northern Ireland's 18 Westminster constituencies, with 5 to 8 seats for each depending on its population.108 Mile Lake is a glacial lake located in the Cariboo region of British Columbia, Canada.10-8",0
: Officers on Duty was an American police drama television,0
"series.108 seasons had the premiers decided by the outcome of one final game, usually called a grand final.108 specimens of Peytoia nathorsti are known from the Greater Phyllopod bed, where they comprise 0.21% of the community.108 Squadron (Hawkeyes)",1
is a fighter squadron and is equipped with MiG-21M and based at Pathankot Air Force Station.108 Squadron RAF was originally a squadron of the Royal Flying Corps during World War I which continued to serve with the Royal Air Force in World War,1
II.108,0
"""Swallow"" was a British experimental aircraft designed by John Carver Meadows Frost in October 1945.108th",1
"Virginia General Assembly was the meeting of the legislative branch of the Virginia state government from 1914 to 1916, after the 1913 state elections.108 years after foundation NMA Wright Stephenson was formed by merging with competitor Wright Stephenson & Co in 1972.10,903 eligible voters cast their votes, higher than any previous election, though still less than a third of registered voters, less than five per cent of those eligible (ratepayers, civil servants, professionals, etc.) and a much tinier proportion still of the adult",1
population.1090 is a toll-free number that provides immediate help to the harassed women suffering from an antisocial behavior or any other format of assistance which is sought.1090,0
"Vermont Avenue NW is a high-rise modernist office building in Washington, D.C., which is tied with the Renaissance Washington DC Hotel as the fourth-tallest commercial building in the city (as of January 2010).1092-1093:",0
"Presided over by Renaud du Bellay, archbishop of Rheims.1092 Lilium, provisional designation 1924",0
"PN, is a dark, carbonaceous background asteroid from the outer regions of the asteroid belt, approximately 44 kilometers in diameter.1,093 of Edison's patents were in the United States, but other patents were approved in countries around the globe.1094 Siberia, provisional designation",0
"1926 CB, is a Eunomian asteroid from the central regions of the asteroid belt, approximately 18 kilometers in diameter.1097 Vicia, provisional designation 1928 PC, is an asteroid from the central regions of the asteroid belt, approximately 23 kilometers in diameter.1098 Hakone, provisional designation",0
"1928 RJ, is a Eunomian asteroid from the central regions of the asteroid belt, approximately 25 kilometers in diameter.1099 14th Street NW, also known as Franklin Court, is a high-rise Postmodern office building located in Washington, D.C., in the United States.1099 Figneria, provisional designation",0
"1928 RQ, is an asteroid from the background population of the outer regions of the asteroid belt, approximately 26 kilometers in diameter.1,099",0
hectares is a National Nature Reserve.1099 OID fraud is a common scam used to obtain money from the U.S. Internal Revenue Service (IRS) by filing false tax refund,0
"claims.109 archers entered the competition.109 archers took part in the women's recurve qualification round with no more than 4 from each country, and the 16 teams of 3 archers with the highest cumulative totals (out of a possible 23) qualified for the 4-round knockout round, drawn according to their qualification round scores.",0
".109 competitors, 92 men and 17 women, took part in 50 events in 14 sports.109 competitors, 93 men and 16 women, took part in 63 events in 12 sports.109 contestants from all over the world compete for the crown, the second highest turnout in the 59 years of the pageant.109 E. University, ca.109 members were elected using the single-member plurality system.109 on the Billboard 200, and reached no.109 others were critically wounded.109",0
Piscium is a yellow hued G-type main-sequence star located about 106 light years away in the constellation,1
Pisces.109 Squadron is a squadron of the Iraqi Air Force (IqAF) which operates the Sukhoi Su-25 from Al Rasheed Air Base.109 Squadron RAF was an aircraft squadron of the Royal Air Force.109th Battery left the brigade in mid-1916 to join CCLXXXI Brigade in 56th (London) Division.109th Regiment Royal Armored Corps (The Lancashire Fusiliers) (109 RAC),0
"was an armored regiment of the British Army's Royal Armored Corps during World War II.109, was written by Alexander Glazunov",0
in 1934.10A3 is a protein that in humans is encoded by the OR10A3 gene.10 AF,0
"is headquartered at Naval Air Station Fort Worth Joint Reserve Base/Carswell Field (formerly Carswell AFB), Texas.10 Air Experience Flight (AEF) is one of twelve such units run by the Air Cadet Organization of the Royal Air Force.10 aldermen sat on city council at any one time.1.0 - Allowed morphing between 2 pictures and creating a movie of the morph",1
"2.0 - Allowed morphing between pictures and video 2.5 - New curve feature,",1
"Windows version, flipbook creatorGryphon Software's Morph 2.5 was the original award-winning Windows/Mac morphing software that was used extensively in the movies (e.g.: Bram Stoker's Dracula, Robin Hood: Men in Tights) and TV commercials and featured on the cover of Time Magazine twice.10, also becoming the band's first international hit, reaching for example no.10)Also included in the district is a steel-span bridge from 1939.10 and 12, respectively; in 1976 he added Arcangelo Corelli's Sarabanda, Badinerie e Giga, second and third movements.10 and 20 lira coins dated 2000 or 2001 were struck in sets",1
